timestamp, srcIP, destIP, protocol, swid,flow_packet_count,packets_in_queue,queue_timedelta,hitter, packet_length
1637915705,192.168.248.50,192.168.248.169,1,1 , 0 ,0 ,136 ,0 ,98 
1637915705,192.168.248.169,192.168.248.50,1,1 , 0 ,0 ,136 ,0 ,98 
1637915705,192.168.248.50,192.168.248.169,1,1 , 1 ,0 ,401 ,0 ,98 
1637915705,192.168.248.169,192.168.248.50,1,1 , 1 ,0 ,459 ,0 ,98 
1637915705,192.168.248.50,192.168.248.169,1,1 , 0 ,0 ,136 ,0 ,98 
1637915705,192.168.248.169,192.168.248.50,1,1 , 0 ,0 ,136 ,0 ,98 
1637915705,192.168.248.50,192.168.248.169,1,1 , 1 ,0 ,401 ,0 ,98 
1637915705,192.168.248.169,192.168.248.50,1,1 , 1 ,0 ,459 ,0 ,98 
1637915706,192.168.248.50,192.168.248.169,1,1 , 2 ,0 ,1922 ,0 ,98 
1637915706,192.168.248.50,192.168.248.169,1,1 , 2 ,0 ,1922 ,0 ,98 
1637915706,192.168.248.169,192.168.248.50,1,1 , 2 ,0 ,279 ,0 ,98 
1637915706,192.168.248.169,192.168.248.50,1,1 , 2 ,0 ,279 ,0 ,98 
1637915707,192.168.248.50,192.168.248.169,1,1 , 3 ,0 ,235 ,0 ,98 
1637915707,192.168.248.169,192.168.248.50,1,1 , 3 ,0 ,179 ,0 ,98 
1637915707,192.168.248.50,192.168.248.169,1,1 , 3 ,0 ,235 ,0 ,98 
1637915707,192.168.248.169,192.168.248.50,1,1 , 3 ,0 ,179 ,0 ,98 
1637915708,192.168.248.50,192.168.248.169,1,1 , 4 ,0 ,191 ,0 ,98 
1637915708,192.168.248.50,192.168.248.169,1,1 , 4 ,0 ,191 ,0 ,98 
1637915708,192.168.248.169,192.168.248.50,1,1 , 4 ,0 ,679 ,0 ,98 
1637915708,192.168.248.169,192.168.248.50,1,1 , 4 ,0 ,679 ,0 ,98 
1637915709,192.168.248.50,192.168.248.169,1,1 , 5 ,0 ,213 ,0 ,98 
1637915709,192.168.248.50,192.168.248.169,1,1 , 5 ,0 ,213 ,0 ,98 
1637915709,192.168.248.169,192.168.248.50,1,1 , 5 ,0 ,31 ,0 ,98 
1637915709,192.168.248.169,192.168.248.50,1,1 , 5 ,0 ,31 ,0 ,98 
1637915710,192.168.248.50,192.168.248.169,1,1 , 6 ,0 ,101 ,0 ,98 
1637915710,192.168.248.50,192.168.248.169,1,1 , 6 ,0 ,101 ,0 ,98 
1637915710,192.168.248.169,192.168.248.50,1,1 , 6 ,0 ,34 ,0 ,98 
1637915710,192.168.248.169,192.168.248.50,1,1 , 6 ,0 ,34 ,0 ,98 
1637915711,192.168.248.50,192.168.248.169,1,1 , 7 ,0 ,203 ,0 ,98 
1637915711,192.168.248.50,192.168.248.169,1,1 , 7 ,0 ,203 ,0 ,98 
1637915711,192.168.248.169,192.168.248.50,1,1 , 7 ,0 ,22 ,0 ,98 
1637915711,192.168.248.169,192.168.248.50,1,1 , 7 ,0 ,22 ,0 ,98 
1637915712,192.168.248.50,192.168.248.169,1,1 , 8 ,0 ,288 ,0 ,98 
1637915712,192.168.248.50,192.168.248.169,1,1 , 8 ,0 ,288 ,0 ,98 
1637915712,192.168.248.169,192.168.248.50,1,1 , 8 ,0 ,124 ,0 ,98 
1637915712,192.168.248.169,192.168.248.50,1,1 , 8 ,0 ,124 ,0 ,98 
1637915713,192.168.248.50,192.168.248.169,1,1 , 9 ,0 ,218 ,0 ,98 
1637915713,192.168.248.50,192.168.248.169,1,1 , 9 ,0 ,218 ,0 ,98 
1637915713,192.168.248.169,192.168.248.50,1,1 , 9 ,0 ,841 ,0 ,98 
